ccn,provider_name,state,county_raw,city,zip,latitude,longitude,county_name,geoid,county_name_official
676440,"IGNITE MEDICAL RESORT ROUND ROCK, LLC",TX,Williamson,AUSTIN,78717,30.4905,-97.728,Williamson,48491,Williamson
676441,THE HEIGHTS OF ALAMO,TX,Hidalgo,ALAMO,78516,26.1627,-98.127,Hidalgo,48215,Hidalgo
676442,ROLLINGBROOK REHABILITATION AND HEALTHCARE CENTER,TX,Harris,BAYTOWN,77521,29.7612,-94.979,Harris,48201,Harris
676443,THE CENTER AT GRANDE,TX,Smith,TYLER,75707,32.2785,-95.256,Smith,48423,Smith
676444,BONNE VIE,TX,Jefferson,PORT ARTHUR,77640,29.8954,-93.956,Jefferson,48245,Jefferson
676446,Mission Valley Nursing and Transitional Care,TX,Hidalgo,Mission,78572,26.1943,-98.313,Hidalgo,48215,Hidalgo
676447,"IGNITE MEDICAL RESORT SAN ANTONIO, LLC",TX,Bexar,SAN ANTONIO,78229,29.5173,-98.602,Bexar,48029,Bexar
676448,THE RESERVE AT RICHARDSON,TX,Dallas,RICHARDSON,75080,32.972,-96.728,Dallas,48113,Dallas
676449,"IGNITE MEDICAL RESORT FORT WORTH, LLC",TX,Tarrant,FORT WORTH,76132,32.6628,-97.405,Tarrant,48439,Tarrant
676450,Terra Bella Health and Wellness Suites,TX,Harris,Houston,77047,29.6047,-95.386,Harris,48201,Harris
676452,ALLEGIANT WELLNESS AND REHAB,TX,Tarrant,CROWLEY,76036,32.578,-97.333,Tarrant,48439,Tarrant
676453,SIMPSON PLACE,TX,Dallas,DALLAS,75246,32.7886,-96.775,Dallas,48113,Dallas
676454,"IGNITE MEDICAL RESORT KATY, LLC",TX,Harris,KATY,77493,29.7868,-95.793,Harris,48201,Harris
676455,FIVE POINTS NURSING AND REHABILITATION,TX,Potter,AMARILLO,79124,35.1953,-101.93,Potter,48375,Potter
676457,THE BARTLETT SKILLED NURSING AND ASSISTED LIVING,TX,El Paso,EL PASO,79912,31.8418,-106.57,El Paso,48141,El Paso
676458,MABANK NURSING CENTER,TX,Kaufman,MABANK,75147,32.3759,-96.114,Kaufman,48257,Kaufman
676459,SEDONA TRACE HEALTH AND WELLNESS CENTER,TX,Travis,AUSTIN,78754,30.3394,-97.682,Travis,48453,Travis
676460,"IGNITE MEDICAL RESORT WEBSTER, LLC",TX,Harris,WEBSTER,77598,29.5568,-95.136,Harris,48201,Harris
676461,COUNTRY VIEW LIVING,TX,Castro,DIMMITT,79027,34.5413,-102.32,Castro,48069,Castro
676462,ST. ANTHONY'S CARE CENTER,TX,Mc Lennan,WACO,76712,31.4717,-97.18,Mclennan,48309,McLennan
676463,Crimson Heights Health & Wellness,TX,Harris,Humble,77338,30.001,-95.276,Harris,48201,Harris
676464,LAS BRISAS REHABILITATION AND WELLNESS CENTER,TX,Dallas,IRVING,75038,32.8714,-96.992,Dallas,48113,Dallas
676465,LAS ALTURAS NURSING & TRANSITIONAL CARE,TX,Webb,LAREDO,78041,27.5344,-99.474,Webb,48479,Webb
676466,CHEYENNE MEDICAL LODGE,TX,Dallas,MESQUITE,75149,32.7721,-96.573,Dallas,48113,Dallas
676467,Cypress Creek Rehabilitation and Healthcare Center,TX,Harris,Cypress,77429,29.952,-95.628,Harris,48201,Harris
676468,AVIR AT PATRIOT,TX,El Paso,EL PASO,79934,31.9274,-106.43,El Paso,48141,El Paso
676469,THE PREMIER SNF OF ALICE,TX,Jim Wells,ALICE,78332,27.7592,-98.052,Jim Wells,48249,Jim Wells
676470,Caraday of Houston,TX,Harris,Houston,77091,29.8601,-95.41,Harris,48201,Harris
676471,PARK VALLEY INN HEALTH CENTER,TX,Williamson,ROUND ROCK,78681,30.5127,-97.719,Williamson,48491,Williamson
676472,SUNDANCE INN HEALTH CENTER,TX,Comal,NEW BRAUNFELS,78130,29.7339,-98.095,Comal,48091,Comal
676473,CARADAY OF LAMPASAS,TX,Lampasas,LAMPASAS,76550,31.0784,-98.178,Lampasas,48281,Lampasas
676474,Le Reve Rehabilitation & Memory Care,TX,Dallas,Dallas,75228,32.806,-96.689,Dallas,48113,Dallas
676475,RIVERWOOD HEALTHCARE,TX,Madison,MADISONVILLE,77864,30.9468,-95.907,Madison,48313,Madison
676476,THE HEIGHTS ON VALLEY RANCH,TX,Montgomery,PORTER,77365,30.1157,-95.251,Montgomery,48339,Montgomery
676477,Cypress Springs Wellness & Rehabilitation,TX,Franklin,MOUNT VERNON,75457,33.1843,-95.228,Franklin,48159,Franklin
676478,HARBOR VALLEY HEALTH AND REHABILITATION,TX,Bexar,SAN ANTONIO,78242,29.3443,-98.617,Bexar,48029,Bexar
676479,RICHARD A. ANDERSON (STATE OF TEXAS VETERANS LAND,TX,Harris,HOUSTON,77048,29.6063,-95.341,Harris,48201,Harris
676480,Caraday Mesquite,TX,Dallas,Mesquite,75149,32.7709,-96.61,Dallas,48113,Dallas
676481,LAVACA BAY NURSING AND REHABILITATION CENTER,TX,Calhoun,PORT LAVACA,77979,28.6313,-96.641,Calhoun,48057,Calhoun
676482,CYPRESS POINTE HEALTH & WELLNESS,TX,Harris,HOUSTON,77095,29.9018,-95.629,Harris,48201,Harris
676483,VENTANA BY BUCKNER,TX,Dallas,DALLAS,75201,32.7839,-96.792,Dallas,48113,Dallas
676484,MONT BELVIEU REHABILITATION & HEALTHCARE CENTER,TX,Chambers,MONT BELVIEU,77523,29.7564,-94.969,Chambers,48071,Chambers
676485,PRINCETON MEDICAL LODGE,TX,Collin,PRINCETON,75407,33.1797,-96.524,Collin,48085,Collin
676486,Avir at Johnson City,TX,Blanco,JOHNSON CITY,78636,30.2715,-98.402,Blanco,48031,Blanco
676487,THE CENTER AT PARMER,TX,Williamson,AUSTIN,78717,30.503,-97.742,Williamson,48491,Williamson
676488,CEDAR HOLLOW REHABILITATION CENTER,TX,Grayson,SHERMAN,75090,33.5841,-96.604,Grayson,48181,Grayson
676489,THE LEGACY MIDTOWN PARK,TX,Anderson,DALLAS,75231,32.8941,-96.766,Anderson,48001,Anderson
676490,Sylan Shores Health and Wellness,TX,Harris,La Porte,77571,29.6565,-95.087,Harris,48201,Harris
676491,Mission Ridge Rehab & Nursing Center,TX,Refugio,Refugio,78377,28.3094,-97.279,Refugio,48391,Refugio
676492,METHODIST TRANSITIONAL CARE CENTER-DESOTO LLC,TX,Dallas,DESOTO,75115,32.5968,-96.867,Dallas,48113,Dallas
676493,SUN VALLEY REHABILITATION AND HEALTHCARE CENTER,TX,Cameron,HARLINGEN,78550,26.1659,-97.664,Cameron,48061,Cameron
676494,BLUEBONNET POINT WELLNESS,TX,Smith,BULLARD,75757,32.1507,-95.372,Smith,48423,Smith
676495,STARR COUNTY NURSING AND TRANSITIONAL CARE,TX,Starr,RIO GRANDE CITY,78582,26.4919,-98.739,Starr,48427,Starr
676496,Advanced Rehabilitation & Healthcare of Burleson,TX,Johnson,Burleson,76028,32.5176,-97.346,Johnson,48251,Johnson
676497,LAKESIDE HEALTH AND WELLNESS,TX,Henderson,KEMP,75143,32.4326,-96.223,Henderson,48213,Henderson
676498,THE VILLAGE AT INCARNATE WORD,TX,Bexar,SAN ANTONIO,78209,29.4696,-98.464,Bexar,48029,Bexar
676499,SPRINGTOWN PARK REHABILITATION AND CARE CENTER,TX,Parker,SPRINGTOWN,76082,32.9602,-97.683,Parker,48367,Parker
745000,LAS ALTURAS DE PENITAS,TX,Hidalgo,PENITAS,78576,26.2472,-98.44,Hidalgo,48215,Hidalgo
745001,ESTATES AT SHAVANO PARK,TX,Bexar,SHAVANO PARK,78249,29.5812,-98.568,Bexar,48029,Bexar
745002,KENT COUNTY NURSING HOME,TX,Kent,JAYTON,79528,33.2572,-100.57,Kent,48263,Kent
745004,THE BRIXTON AT HORSESHOE BAY,TX,Burnet,HORSESHOE BAY,78657,30.5442,-98.349,Burnet,48053,Burnet
745005,"Center at Zaragoza, LLC",TX,El Paso,El Paso,79938,31.7792,-106.26,El Paso,48141,El Paso
745006,FIVE POINTS NURSING AND REHABILITATION,TX,Dallas,DESOTO,75115,32.6274,-96.857,Dallas,48113,Dallas
745017,THE LODGE OF SAGINAW HEALTH AND WELLNESS,TX,Tarrant,SAGINAW,76179,32.8586,-97.376,Tarrant,48439,Tarrant
745019,James L West Center for Dementia Care,TX,Tarrant,Fort Worth,76102,32.7477,-97.342,Tarrant,48439,Tarrant
745021,AVIR AT LINDALE,TX,Smith,LINDALE,75771,32.5191,-95.398,Smith,48423,Smith
745022,WARE MEMORIAL CARE CENTER,TX,Potter,AMARILLO,79101,35.1987,-101.84,Potter,48375,Potter
745038,Avir at Tierra Este,TX,El Paso,EL PASO,79938,31.7822,-106.23,El Paso,48141,El Paso
745039,MIDTOWNE MEADOWS HEALTH AND REHAB,TX,Ellis,MIDLOTHIAN,76065,32.4783,-96.982,Ellis,48139,Ellis
745040,THE SARAH ROBERTS FRENCH HOME,TX,Bexar,SAN ANTONIO,78201,29.4494,-98.534,Bexar,48029,Bexar
745049,Las Alturas Nursing & Transitional Care Brownsvill,TX,Cameron,Brownsville,78521,25.9315,-97.466,Cameron,48061,Cameron
745050,Avir at Kerrville,TX,Kerr,KERRVILLE,78028,30.0272,-99.138,Kerr,48265,Kerr
745051,Five Points Nursing & Rehabilitation of College St,TX,Brazos,College Station,77845,30.6007,-96.287,Brazos,48041,Brazos
745054,LEGACY ESTATE LONG TERM CARE,TX,Comanche,COMANCHE,76442,31.9967,-98.563,Comanche,48093,Comanche
745055,MEMORIAL HEALTH CARE CENTER,TX,Gaines,SEMINOLE,79360,32.7206,-102.66,Gaines,48165,Gaines
745056,Southern Oaks Therapy and Living Center,TX,Dallas,Dallas,75216,32.7183,-96.778,Dallas,48113,Dallas
745057,TUSKEGEE AIRMEN TEXAS STATE VETERANS HOME,TX,Tarrant,FORT WORTH,76119,32.6723,-97.295,Tarrant,48439,Tarrant
